,unnamed: 0,item_id,name,categori,price,old_pric,sellable_onlin,link,other_color,short_descript,design,depth,height,width,product_img,unnamed: 15
2745,1199,89389827,pärup,sofa,"3,195",no old pric,true,https://www.ikea.com/sa/en/p/paerup-3-seat-sofa-with-chaise-longue-vissle-grey-s89389827/,ye,"3-seat sofa with chaise longue, vissle grey",unknown,,,,https://www.ikea.com/sa/en/images/products/paerup-3-seat-sofa-with-chaise-longue-vissle-grey__1041911_pe841191_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/paerup-3-seat-sofa-with-chaise-longue-vissle-grey__0950149_pe800169_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/paerup-3-seat-sofa-with-chaise-longue-vissle-grey__0985836_pe816822_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/paerup-3-seat-sofa-with-chaise-longue-vissle-grey__0985845_pe816830_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/paerup-3-seat-sofa-with-chaise-longue-vissle-grey__0985826_pe816814_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/paerup-3-seat-sofa-with-chaise-longue-vissle-grey__0985851_pe816836_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/paerup-3-seat-sofa-with-chaise-longue-vissle-grey__0515709_pe639965_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/paerup-3-seat-sofa-with-chaise-longue-vissle-grey__0950150_pe800164_s5.jpg?f=,
2746,4087,19494841,segerön,outdoor furnitur,495,no old pric,true,https://www.ikea.com/sa/en/p/segeroen-chair-with-armrests-outdoor-dark-green-froesoen-duvholmen-beige-s19494841/,ye,"chair with armrests, outdoor, dark green/frösön/duvholmen beig",unknown,,,,https://www.ikea.com/sa/en/images/products/segeroen-chair-with-armrests-outdoor-dark-green-froesoen-duvholmen-beige__1147120_pe883270_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/segeroen-chair-with-armrests-outdoor-dark-green-froesoen-duvholmen-beige__1185517_pe898420_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/segeroen-chair-with-armrests-outdoor-dark-green-froesoen-duvholmen-beige__1175396_ph190446_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/segeroen-chair-with-armrests-outdoor-dark-green-froesoen-duvholmen-beige__1175390_ph190455_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/segeroen-chair-with-armrests-outdoor-dark-green-froesoen-duvholmen-beige__1175394_ph190447_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/segeroen-chair-with-armrests-outdoor-dark-green-froesoen-duvholmen-beige__1191009_pe900387_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/segeroen-chair-with-armrests-outdoor-dark-green-froesoen-duvholmen-beige__1177069_pe895232_s5.jpg?f=,
2747,1410,39483375,hauga,bed,"3,775",no old pric,true,https://www.ikea.com/sa/en/p/hauga-bedroom-furniture-set-of-5-vissle-grey-s39483375/,no,"bedroom furniture, set of 5, vissle grey,",unknown,,,,https://www.ikea.com/sa/en/images/products/hauga-bedroom-furniture-set-of-5-vissle-grey__1101635_pe866475_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hauga-bedroom-furniture-set-of-5-vissle-grey__1102135_pe866540_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hauga-bedroom-furniture-set-of-5-vissle-grey__1101335_pe866599_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hauga-bedroom-furniture-set-of-5-vissle-grey__0789244_pe764314_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hauga-bedroom-furniture-set-of-5-vissle-grey__1010406_pe828056_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hauga-bedroom-furniture-set-of-5-vissle-grey__0931906_pe791296_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hauga-bedroom-furniture-set-of-5-vissle-grey__0973678_pe812104_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/hauga-bedroom-furniture-set-of-5-vissle-grey__1013330_pe829239_s5.jpg?f=,
2748,311,9124826,pax / fardal/viked,wardrob,"3,217",no old pric,fals,https://www.ikea.com/sa/en/p/pax-fardal-vikedal-wardrobe-white-high-gloss-white-mirror-glass-s09124826/,no,"wardrobe, white/high-gloss/white mirror glass,",ehlén johansson/ikea of sweden,,,,https://www.ikea.com/sa/en/images/products/pax-fardal-vikedal-wardrobe-white-high-gloss-white-mirror-glass__0649557_pe705608_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/pax-fardal-vikedal-wardrobe-white-high-gloss-white-mirror-glass__0403933_pe567081_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/pax-fardal-vikedal-wardrobe-white-high-gloss-white-mirror-glass__0390650_ph127369_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/pax-fardal-vikedal-wardrobe-white-high-gloss-white-mirror-glass__0930834_pe790907_s5.jpg?f=,
2749,2145,79442694,kallax,bookcases & shelving unit,849,no old pric,true,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-underframe-white-white-s79442694/,ye,"shelving unit with underframe, white/white,",unknown,,,,https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-underframe-white-white__1041456_pe841036_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-underframe-white-white__1102282_pe866892_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-underframe-white-white__1102283_pe866893_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-underframe-white-white__1084586_pe859709_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-underframe-white-white__1084627_pe859733_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-underframe-white-white__1106842_pe868819_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-underframe-white-white__1106846_pe868822_s5.jpg?f=,
2750,3821,9416028,örfjäll,chair,325,no old pric,true,https://www.ikea.com/sa/en/p/oerfjaell-swivel-chair-white-vissle-yellow-green-s09416028/,ye,"swivel chair, white/vissle yellow-green",unknown,,,,https://www.ikea.com/sa/en/images/products/oerfjaell-swivel-chair-white-vissle-yellow-green__0978014_pe813987_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/oerfjaell-swivel-chair-white-vissle-yellow-green__0978015_pe813988_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/oerfjaell-swivel-chair-white-vissle-yellow-green__1190456_pe900223_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/oerfjaell-swivel-chair-white-vissle-yellow-green__0978016_pe813989_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/oerfjaell-swivel-chair-white-vissle-yellow-green__0978017_pe813990_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/oerfjaell-swivel-chair-white-vissle-yellow-green__0978019_pe813991_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/oerfjaell-swivel-chair-white-vissle-yellow-green__0718740_pe731640_s5.jpg?f=,
2751,4514,90529006,jättebo,armchairs & chaise longu,295,no old pric,true,https://www.ikea.com/sa/en/p/jaettebo-cover-1-5-seat-module-with-storage-samsala-grey-beige-90529006/,ye,"cover 1,5-seat module with storage, samsala grey-beig",ola wihlborg,57.0,7.0,37.0,https://www.ikea.com/sa/en/images/products/jaettebo-cover-1-5-seat-module-with-storage-samsala-grey-beige__1109578_pe870066_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/jaettebo-cover-1-5-seat-module-with-storage-samsala-grey-beige__1109648_pe870137_s5.jpg?f=,
2752,3222,20483295,vihal,chair,499,no old pric,true,https://www.ikea.com/sa/en/p/vihals-tv-bench-white-20483295/,no,"tv bench, white,",ola wihlborg,37.0,50.0,146.0,https://www.ikea.com/sa/en/images/products/vihals-tv-bench-white__1035579_pe838111_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vihals-tv-bench-white__1048003_pe843550_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vihals-tv-bench-white__1051511_pe845563_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vihals-tv-bench-white__1051513_pe845565_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vihals-tv-bench-white__1146480_pe883023_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vihals-tv-bench-white__1048700_pe843860_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/vihals-tv-bench-white__1051512_pe845564_s5.jpg?f=,
2753,2444,39442728,kallax,bookcases & shelving unit,899,no old pric,true,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-underframe-walnut-effect-light-grey-black-s39442728/,ye,"shelving unit with underframe, walnut effect/light grey black,",unknown,,,,https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-underframe-walnut-effect-light-grey-black__1041464_pe841044_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-underframe-walnut-effect-light-grey-black__1102446_pe866985_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-underframe-walnut-effect-light-grey-black__1126909_pe875922_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-underframe-walnut-effect-light-grey-black__1063293_pe851316_s5.jpg?f=,
2754,646,39480843,trofast,nursery furnitur,690,770,true,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-grey-blue-s39480843/,ye,"storage combination, light white stained pine/grey-blue,",unknown,,,,https://www.ikea.com/sa/en/images/products/trofast-storage-combination-light-white-stained-pine-grey-blue__1087961_pe860974_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/trofast-storage-combination-light-white-stained-pine-grey-blue__1102494_pe867002_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/trofast-storage-combination-light-white-stained-pine-grey-blue__1116417_pe872474_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/trofast-storage-combination-light-white-stained-pine-grey-blue__1100447_pe866168_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/trofast-storage-combination-light-white-stained-pine-grey-blue__1197275_pe903469_s5.jpg?f=,
2755,4583,10519073,söderhamn,armchairs & chaise longu,840,no old pric,true,https://www.ikea.com/sa/en/p/soederhamn-cover-for-3-seat-section-gransel-natural-10519073/,ye,"cover for 3-seat section, gransel natur",ola wihlborg,57.0,9.0,38.0,https://www.ikea.com/sa/en/images/products/soederhamn-cover-for-3-seat-section-gransel-natural__1057493_pe848854_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/soederhamn-cover-for-3-seat-section-gransel-natural__1193990_pe901744_s5.jpg?f=,
2756,3371,29435870,bestå,tv & media furnitur,"1,570",no old pric,true,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-white-bjoerkoeviken-stubbarp-birch-veneer-s29435870/,ye,"tv bench with drawers, white/björköviken/stubbarp birch veneer,",unknown,,,,https://www.ikea.com/sa/en/images/products/besta-tv-bench-with-drawers-white-bjoerkoeviken-stubbarp-birch-veneer__0994252_pe820912_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/besta-tv-bench-with-drawers-white-bjoerkoeviken-stubbarp-birch-veneer__0999714_pe823732_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/besta-tv-bench-with-drawers-white-bjoerkoeviken-stubbarp-birch-veneer__0999715_pe823788_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/besta-tv-bench-with-drawers-white-bjoerkoeviken-stubbarp-birch-veneer__0998425_pe823028_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/besta-tv-bench-with-drawers-white-bjoerkoeviken-stubbarp-birch-veneer__1001960_pe824557_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/besta-tv-bench-with-drawers-white-bjoerkoeviken-stubbarp-birch-veneer__1001956_pe824551_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/besta-tv-bench-with-drawers-white-bjoerkoeviken-stubbarp-birch-veneer__1026897_pe834623_s5.jpg?f=,
2757,1916,29495053,songesand,bed,"1,095",no old pric,true,https://www.ikea.com/sa/en/p/songesand-bed-frame-brown-lindbaden-s29495053/,no,"bed frame, brown/lindbåden,",unknown,,,,https://www.ikea.com/sa/en/images/products/songesand-bed-frame-brown-lindbaden__0638582_pe699001_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/songesand-bed-frame-brown-lindbaden__0109628_pe259269_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/songesand-bed-frame-brown-lindbaden__0800862_ph162917_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/songesand-bed-frame-brown-lindbaden__1101505_pe866684_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/songesand-bed-frame-brown-lindbaden__1150679_pe884643_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/songesand-bed-frame-brown-lindbaden__1101507_pe866686_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/songesand-bed-frame-brown-lindbaden__0949141_pe799512_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/songesand-bed-frame-brown-lindbaden__0752928_pe747519_s5.jpg?f=,
2758,1481,19221450,ekedalen / ekedalen,dining furnitur,"3,239",no old pric,true,https://www.ikea.com/sa/en/p/ekedalen-ekedalen-table-and-6-chairs-brown-orrsta-light-grey-s19221450/,ye,"table and 6 chairs, brown/orrsta light grey,",ehlén johansson,,,,https://www.ikea.com/sa/en/images/products/ekedalen-ekedalen-table-and-6-chairs-brown-orrsta-light-grey__0737436_pe741052_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/ekedalen-ekedalen-table-and-6-chairs-brown-orrsta-light-grey__0872062_pe641917_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/ekedalen-ekedalen-table-and-6-chairs-brown-orrsta-light-grey__0871038_pe640488_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/ekedalen-ekedalen-table-and-6-chairs-brown-orrsta-light-grey__1052577_pe846232_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/ekedalen-ekedalen-table-and-6-chairs-brown-orrsta-light-grey__1052576_pe846231_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/ekedalen-ekedalen-table-and-6-chairs-brown-orrsta-light-grey__0871034_pe640436_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/ekedalen-ekedalen-table-and-6-chairs-brown-orrsta-light-grey__0947753_pe798634_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/ekedalen-ekedalen-table-and-6-chairs-brown-orrsta-light-grey__0947751_pe798632_s5.jpg?f=,
2759,4426,69449573,söderhamn,armchairs & chaise longu,"2,155",no old pric,true,https://www.ikea.com/sa/en/p/soederhamn-armchair-fridtuna-dark-grey-s69449573/,ye,"armchair, fridtuna dark grey",unknown,,,,https://www.ikea.com/sa/en/images/products/soederhamn-armchair-fridtuna-dark-grey__1057710_pe848923_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/soederhamn-armchair-fridtuna-dark-grey__1057709_pe848924_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/soederhamn-armchair-fridtuna-dark-grey__1057675_pe848878_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/soederhamn-armchair-fridtuna-dark-grey__1057674_pe848877_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/soederhamn-armchair-fridtuna-dark-grey__1057676_pe848882_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/soederhamn-armchair-fridtuna-dark-grey__0719399_pe732032_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/soederhamn-armchair-fridtuna-dark-grey__1086221_pe860422_s5.jpg?f=,
2760,2000,80490453,gladstad,bed,"1,345",no old pric,true,https://www.ikea.com/sa/en/p/gladstad-upholstered-bed-frame-kabusa-light-grey-80490453/,no,"upholstered bed frame, kabusa light grey,",ola wihlborg,200.0,95.0,160.0,https://www.ikea.com/sa/en/images/products/gladstad-upholstered-bed-frame-kabusa-light-grey__0984348_pe816238_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/gladstad-upholstered-bed-frame-kabusa-light-grey__1101393_pe866653_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/gladstad-upholstered-bed-frame-kabusa-light-grey__1056449_ph182866_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/gladstad-upholstered-bed-frame-kabusa-light-grey__1101394_pe866654_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/gladstad-upholstered-bed-frame-kabusa-light-grey__1079025_pe857418_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/gladstad-upholstered-bed-frame-kabusa-light-grey__0984369_pe816243_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/gladstad-upholstered-bed-frame-kabusa-light-grey__0984368_pe816244_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/gladstad-upholstered-bed-frame-kabusa-light-grey__1011813_pe828591_s5.jpg?f=,
2761,2173,80430534,granhult,bookcases & shelving unit,60,no old pric,true,https://www.ikea.com/sa/en/p/granhult-jointing-bracket-nickel-plated-80430534/,no,"jointing bracket, nickel-plated,",gustav carlberg,30.0,12.0,3.0,https://www.ikea.com/sa/en/images/products/granhult-jointing-bracket-nickel-plated__0721916_pe733406_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/granhult-jointing-bracket-nickel-plated__0850401_pe715321_s5.jpg?f=,
2762,2864,50496022,idanä,dining furnitur,"1,995",no old pric,true,https://www.ikea.com/sa/en/p/idanaes-sideboard-dark-brown-stained-50496022/,ye,"sideboard, dark brown stained,",francis cayouett,50.0,95.0,124.0,https://www.ikea.com/sa/en/images/products/idanaes-sideboard-dark-brown-stained__1009039_pe827431_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/idanaes-sideboard-dark-brown-stained__1021466_pe832137_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/idanaes-sideboard-dark-brown-stained__1021464_pe832135_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/idanaes-sideboard-dark-brown-stained__1021465_pe832136_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/idanaes-sideboard-dark-brown-stained__1021467_pe832138_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/idanaes-sideboard-dark-brown-stained__1022449_pe832734_s5.jpg?f=,
2763,2657,69492769,huvudspelare / utespelar,gaming furnitur,"1,070","1,190",true,https://www.ikea.com/sa/en/p/huvudspelare-utespelare-gaming-desk-and-chair-beige-grey-s69492769/,no,"gaming desk and chair, beige/grey",unknown,,,,https://www.ikea.com/sa/en/images/products/huvudspelare-utespelare-gaming-desk-and-chair-beige-grey__1123828_pe874889_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/huvudspelare-utespelare-gaming-desk-and-chair-beige-grey__1128250_pe876514_s5.jpg?f=,
2764,329,19429723,pax / forsand,wardrob,"1,620","1,785",true,https://www.ikea.com/sa/en/p/pax-forsand-wardrobe-combination-beige-beige-s19429723/,ye,"wardrobe combination, beige/beige,",unknown,,,,https://www.ikea.com/sa/en/images/products/pax-forsand-wardrobe-combination-beige-beige__1030181_pe836174_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/pax-forsand-wardrobe-combination-beige-beige__1181837_pe896838_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/pax-forsand-wardrobe-combination-beige-beige__1184327_pe897888_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/pax-forsand-wardrobe-combination-beige-beige__1187276_pe899151_s5.jpg?f=,
2765,3698,80512657,tolkn,chair,645,no old pric,true,https://www.ikea.com/sa/en/p/tolkning-bench-with-storage-handmade-rattan-80512657/,no,"bench with storage, handmade rattan,",nike karlsson,37.0,46.0,120.0,https://www.ikea.com/sa/en/images/products/tolkning-bench-with-storage-handmade-rattan__1098691_pe865484_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/tolkning-bench-with-storage-handmade-rattan__1100344_pe866136_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/tolkning-bench-with-storage-handmade-rattan__1100343_pe866137_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/tolkning-bench-with-storage-handmade-rattan__1059659_pe849757_s5.jpg?f=,
2766,3769,246078,janing,dining furnitur,299,no old pric,true,https://www.ikea.com/sa/en/p/janinge-chair-white-00246078/,ye,"chair, whit",john/jonas/petrus/paul/carolin,40.0,44.0,40.0,https://www.ikea.com/sa/en/images/products/janinge-chair-white__0728156_pe736116_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/janinge-chair-white__0369188_ph124299_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/janinge-chair-white__0679556_ph155277_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/janinge-chair-white__0708274_ph152266_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/janinge-chair-white__0326530_ph121549_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/janinge-chair-white__0326531_ph121447_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/janinge-chair-white__0372002_ph124285_s5.jpg?f=s|https://www.ikea.com/sa/en/images/products/janinge-chair-white__0872431_pe595986_s5.jpg?f=,
